	0
今晨开始出现发热	[['今晨开始出现发热', '今晨开始出现', '发热', 6.129366407394467e-06], ['今晨开始出现发热', '今晨', '开始出现发热', 7.018467342194148e-05], ['今晨开始出现发热', '今晨开始', '出现发热', 0.00011044384620694416]]
今晨开始出现	[['今晨开始出现', '今晨', '开始出现', 1.2659624298521176e-05], ['今晨开始出现', '今晨开始', '出现', 5.278835639681761e-05]]
今晨开始	[['今晨开始', '今晨', '开始', 9.650392595516954e-06]]
今晨加重来诊	[['今晨加重来诊', '今晨', '加重来诊', 0.00032766140148690484], ['今晨加重来诊', '今晨加重', '来诊', 0.0006041666666666667]]
今晨加重	[['今晨加重', '今晨', '加重', 2.935874626409954e-06]]
今晨出现阴道流血	[['今晨出现阴道流血', '今晨', '出现阴道流血', 1.4340618367464004e-05], ['今晨出现阴道流血', '今晨出现', '阴道流血', 1.9309194265941672e-05]]
今晨出现腹痛	[['今晨出现腹痛', '今晨出现', '腹痛', 5.71113316877655e-06], ['今晨出现腹痛', '今晨', '出现腹痛', 2.6319252533228056e-05]]
今晨出现头痛	[['今晨出现头痛', '今晨出现', '头痛', 2.6522173863458545e-06], ['今晨出现头痛', '今晨', '出现头痛', 1.891298944114818e-05]]
今晨出现头晕	[['今晨出现头晕', '今晨出现', '头晕', 3.82347524586539e-06], ['今晨出现头晕', '今晨', '出现头晕', 6.104055839902824e-06]]
今晨出现咳嗽	[['今晨出现咳嗽', '今晨出现', '咳嗽', 6.128740569553667e-07], ['今晨出现咳嗽', '今晨', '出现咳嗽', 5.142842449021574e-06]]
今晨出现发热	[['今晨出现发热', '今晨出现', '发热', 3.5559338937016436e-05], ['今晨出现发热', '今晨', '出现发热', 8.934956573732926e-05]]
今晨出现全身皮疹	[['今晨出现全身皮疹', '今晨出现', '全身皮疹', 6.899311448717418e-05], ['今晨出现全身皮疹', '今晨', '出现全身皮疹', 0.00024857071836937607]]
今晨出现	[['今晨出现', '今晨', '出现', 7.361239855484634e-06]]
今晨再次	[['今晨再次', '今晨', '再次', 1.8932904838945108e-05]]
今晨再发	[['今晨再发', '今晨', '再发', 1.1196879205827751e-05]]
今晨仍有	[['今晨仍有', '今晨', '仍有', 5.9862214286202955e-06]]
今晚进食后出现	[['今晚进食后出现', '今晚', '进食后出现', 0.00019834973024436686], ['今晚进食后出现', '今晚进食', '后出现', 0.00031150707121051647]]
今晚进食	[['今晚进食', '今晚', '进食', 8.858337467224152e-06]]
今晚起发热	[['今晚起发热', '今', '晚起发热', 1.1718475348234026e-05], ['今晚起发热', '今晚', '起发热', 0.00023295542786146918]]
今晚开始阵发性	[['今晚开始阵发性', '今晚开始', '阵发性', 5.28597103287874e-05], ['今晚开始阵发性', '今晚', '开始阵发性', 0.0013034410844629822]]
今晚开始出现畏寒	[['今晚开始出现畏寒', '今晚开始出现', '畏寒', 0.00018542125391122957], ['今晚开始出现畏寒', '今晚', '开始出现畏寒', 0.0011678832116788322], ['今晚开始出现畏寒', '今晚开始', '出现畏寒', 0.00471976401179941]]
今晚开始出现	[['今晚开始出现', '今晚', '开始出现', 7.375980267777588e-06], ['今晚开始出现', '今晚开始', '出现', 2.7651043826904467e-05]]
今晚开始	[['今晚开始', '今晚', '开始', 1.0734220695577501e-05], ['今晚开始', '今', '晚开始', 0.00013915689476027906]]
今晚吃	[['今晚吃', '今晚', '吃', 5.5537924468422726e-05]]
今晚出现畏寒	[['今晚出现畏寒', '今晚出现', '畏寒', 6.5845615735521866e-06], ['今晚出现畏寒', '今晚', '出现畏寒', 4.0372068987791485e-05]]
今晚出现发热	[['今晚出现发热', '今晚出现', '发热', 2.3768707801401843e-05], ['今晚出现发热', '今晚', '出现发热', 5.403787639459289e-05], ['今晚出现发热', '今', '晚出现发热', 0.00013400293569508354]]
今晚出现	[['今晚出现', '今晚', '出现', 6.6604704108602e-06], ['今晚出现', '今', '晚出现', 0.0005442580772846469]]
今晚再次	[['今晚再次', '今晚', '再次', 5.081391942705811e-05]]
今晚仍有	[['今晚仍有', '今晚仍', '有', 8.201090745069094e-06], ['今晚仍有', '今晚', '仍有', 1.0463403200964307e-05]]
今晚仍	[['今晚仍', '今晚', '仍', 3.3507482891079235e-06]]
今早进食	[['今早进食', '今早', '进食', 1.4459576230307504e-06]]
今早躯干	[['今早躯干', '今早', '躯干', 1.496820453991631e-06]]
今早起床时	[['今早起床时', '今早', '起床时', 4.680771391125258e-05], ['今早起床时', '今早起床', '时', 0.0001646016639731849]]
今早起床后出现头晕	[['今早起床后出现头晕', '今早起床后', '出现头晕', 0.00042633015006821284], ['今早起床后出现头晕', '今早起床', '后出现头晕', 0.006459948320413436]]
今早起床后	[['今早起床后', '今早起床', '后', 0.00011373167853741061], ['今早起床后', '今早', '起床后', 0.0002085070892410342]]
今早起床	[['今早起床', '今早', '起床', 4.3896229313901934e-05]]
今早起咳嗽	[['今早起咳嗽', '今早', '起咳嗽', 0.00019624196634450278]]
今早起发热	[['今早起发热', '今早', '起发热', 0.00024399765762248682]]
今早突然	[['今早突然', '今早', '突然', 1.6142484328338132e-05]]
今早晨起	[['今早晨起', '今早', '晨起', 2.8368311461365195e-06]]
今早开始阵发性	[['今早开始阵发性', '今早开始', '阵发性', 7.382131959709964e-05], ['今早开始阵发性', '今早', '开始阵发性', 0.0016084832598594067]]
今早开始出现阵发性	[['今早开始出现阵发性', '今早开始出现', '阵发性', 0.00018219729943113954], ['今早开始出现阵发性', '今早', '开始出现阵发性', 0.0011851981914753522], ['今早开始出现阵发性', '今早开始', '出现阵发性', 0.004193849021435228]]
今早开始出现腹痛	[['今早开始出现腹痛', '今早开始出现', '腹痛', 2.0244144381237727e-05], ['今早开始出现腹痛', '今早', '开始出现腹痛', 0.00013900472616068947], ['今早开始出现腹痛', '今早开始', '出现腹痛', 0.0008519269776876267]]
今早开始出现畏寒	[['今早开始出现畏寒', '今早开始出现', '畏寒', 2.0958519391561852e-05], ['今早开始出现畏寒', '今早', '开始出现畏寒', 0.00028356964136780653], ['今早开始出现畏寒', '今早开始', '出现畏寒', 0.0012969179127250534]]
今早开始出现头痛	[['今早开始出现头痛', '今早开始出现', '头痛', 4.796563358285056e-06], ['今早开始出现头痛', '今早', '开始出现头痛', 0.00011583727180057456], ['今早开始出现头痛', '今早开始', '出现头痛', 0.00031234382808595704]]
今早开始出现头晕	[['今早开始出现头晕', '今早开始出现', '头晕', 8.067261600318818e-06], ['今早开始出现头晕', '今早', '开始出现头晕', 5.212677231025855e-05], ['今早开始出现头晕', '今早开始', '出现头晕', 0.00011760831726019665]]
今早开始出现咽痛	[['今早开始出现咽痛', '今早开始出现', '咽痛', 2.8721881995573382e-06], ['今早开始出现咽痛', '今早', '开始出现咽痛', 6.318396643667703e-05], ['今早开始出现咽痛', '今早开始', '出现咽痛', 0.0004898119122257053]]
今早开始出现咳嗽	[['今早开始出现咳嗽', '今早开始出现', '咳嗽', 8.37942274467061e-06], ['今早开始出现咳嗽', '今早', '开始出现咳嗽', 9.461666234467098e-05], ['今早开始出现咳嗽', '今早开始', '出现咳嗽', 0.0006420927467300832]]
今早开始出现发热	[['今早开始出现发热', '今早开始出现', '发热', 6.846632689110841e-06], ['今早开始出现发热', '今早', '开始出现发热', 9.812098317225139e-05], ['今早开始出现发热', '今早开始', '出现发热', 0.00015709685020815333]]
今早开始出现	[['今早开始出现', '今早', '开始出现', 1.584451607813841e-05], ['今早开始出现', '今早开始', '出现', 6.722064102747466e-05]]
今早开始	[['今早开始', '今早', '开始', 9.485028373317633e-06]]
今早到社区医院就诊	[['今早到社区医院就诊', '今早', '到社区医院就诊', 5.791863590028728e-05], ['今早到社区医院就诊', '今早到', '社区医院就诊', 0.06944444444444445]]
今早到	[['今早到', '今早', '到', 6.366628679115548e-06]]
今早凌晨	[['今早凌晨', '今早', '凌晨', 4.696105613536806e-05]]
今早再次	[['今早再次', '今早', '再次', 1.4002933102182477e-05]]
今早低热	[['今早低热', '今早', '低热', 3.815317277969519e-06]]
今早仍有	[['今早仍有', '今早', '仍有', 7.651636302423273e-06], ['今早仍有', '今早仍', '有', 1.6402181490138188e-05]]
今早仍	[['今早仍', '今早', '仍', 1.2251610091283683e-06]]
今日阴道流血	[['今日阴道流血', '今日', '阴道流血', 5.071235115050587e-06]]
今日阴道少量	[['今日阴道少量', '今日', '阴道少量', 5.1076175007406045e-06], ['今日阴道少量', '今', '日阴道少量', 5.238847802739917e-05]]
今日阴道出血	[['今日阴道出血', '今日', '阴道出血', 2.5885544476542518e-06]]
今日起发热	[['今日起发热', '今日', '起发热', 6.881699536902101e-05]]
今日起出现发热	[['今日起出现发热', '今日起出现', '发热', 1.608958681941048e-05], ['今日起出现发热', '今日', '起出现发热', 0.00015668367803742502]]
今日起出现	[['今日起出现', '今日', '起出现', 5.122351012761972e-05]]
今日至我院就诊	[['今日至我院就诊', '今日', '至我院就诊', 3.5233102204182874e-05], ['今日至我院就诊', '今日至', '我院就诊', 0.009363295880149813]]
今日至	[['今日至', '今日', '至', 6.538101439951461e-07], ['今日至', '今', '日至', 4.45302063232893e-05]]
今日益加重	[['今日益加重', '今', '日益加重', 9.8956014051754e-05]]
今日症状明显加重	[['今日症状明显加重', '今日症状明显', '加重', 0.00018747656542932134], ['今日症状明显加重', '今日', '症状明显加重', 0.00020027237042377632], ['今日症状明显加重', '今日症状', '明显加重', 0.011904761904761904]]
今日症状明显	[['今日症状明显', '今日', '症状明显', 1.5761080039267606e-05], ['今日症状明显', '今日症状', '明显', 9.232879603249974e-05]]
今日症状持续	[['今日症状持续', '今日', '症状持续', 9.512937595129377e-06], ['今日症状持续', '今日症状', '持续', 0.0004767353165522502]]
今日症状反复来诊	[['今日症状反复来诊', '今日', '症状反复来诊', 0.0017036806420368065], ['今日症状反复来诊', '今日症状反复', '来诊', 0.123125], ['今日症状反复来诊', '今日症状', '反复来诊', 5.96969696969697]]
今日症状反复	[['今日症状反复', '今日', '症状反复', 1.5322852502221814e-06], ['今日症状反复', '今日症状', '反复', 0.00012507817385866166]]
今日症状加重来诊	[['今日症状加重来诊', '今日', '症状加重来诊', 0.00010244702025523944], ['今日症状加重来诊', '今日症状加重', '来诊', 0.0003365384615384615], ['今日症状加重来诊', '今日症状', '加重来诊', 0.017676767676767676]]
今日症状加重	[['今日症状加重', '今日', '症状加重', 4.125711050431422e-06], ['今日症状加重', '今日症状', '加重', 0.000284339457567804]]
今日症状再发	[['今日症状再发', '今日', '症状再发', 2.9948136873555443e-05], ['今日症状再发', '今日症状', '再发', 0.00850850850850851]]
今日症状	[['今日症状', '今日', '症状', 7.68463487994295e-07]]
今日来诊	[['今日来诊', '今日', '来诊', 2.6636225266362252e-05]]
今日来本院就诊	[['今日来本院就诊', '今日', '来本院就诊', 6.212530674370205e-05]]
今日来我院就诊	[['今日来我院就诊', '今日', '来我院就诊', 1.1219189301381083e-05], ['今日来我院就诊', '今日来我院', '就诊', 0.0009009009009009009]]
今日来我院复诊	[['今日来我院复诊', '今日', '来我院复诊', 0.000292705772157827], ['今日来我院复诊', '今日来我院', '复诊', 0.0003335112059765208]]
今日来我院	[['今日来我院', '今日', '来我院', 2.4951967462634428e-05]]
今日来我科就诊	[['今日来我科就诊', '今日', '来我科就诊', 7.758123863989005e-05]]
今日来就诊	[['今日来就诊', '今日', '来就诊', 1.8069266940469206e-05]]
今日来复诊	[['今日来复诊', '今日', '来复诊', 8.697542944118286e-05]]
今日晚上	[['今日晚上', '今日', '晚上', 9.84423392928811e-06], ['今日晚上', '今', '日晚上', 0.0015437138192073623]]
今日早晨	[['今日早晨', '今日', '早晨', 2.260500022605e-05]]
今日早上	[['今日早上', '今日', '早上', 2.3273241822946486e-05]]
今日排黄色烂便	[['今日排黄色烂便', '今日', '排黄色烂便', 2.7375359985983817e-06], ['今日排黄色烂便', '今日排', '黄色烂便', 0.006493506493506494]]
今日排黄色水样便	[['今日排黄色水样便', '今日', '排黄色水样便', 2.3969606538908665e-06], ['今日排黄色水样便', '今日排', '黄色水样便', 0.008456659619450317]]
今日排烂便	[['今日排烂便', '今日', '排烂便', 1.079176131041336e-06], ['今日排烂便', '今日排', '烂便', 0.000455000455000455]]
今日排便	[['今日排便', '今日', '排便', 1.8231502577934465e-06], ['今日排便', '今日排', '便', 0.00021981472758674832]]
今日排	[['今日排', '今日', '排', 2.194909565735147e-06]]
今日开始出现阴道流血	[['今日开始出现阴道流血', '今日开始出现', '阴道流血', 7.659313725490196e-05], ['今日开始出现阴道流血', '今日', '开始出现阴道流血', 8.781173164734808e-05], ['今日开始出现阴道流血', '今日开始', '出现阴道流血', 0.0004909983633387888]]
今日开始出现畏寒	[['今日开始出现畏寒', '今日开始出现', '畏寒', 9.657356974543207e-06], ['今日开始出现畏寒', '今日', '开始出现畏寒', 9.132420091324201e-05], ['今日开始出现畏寒', '今日开始', '出现畏寒', 0.000564865373752589]]
今日开始出现咳嗽	[['今日开始出现咳嗽', '今日开始出现', '咳嗽', 2.0258892438246844e-06], ['今日开始出现咳嗽', '今日', '开始出现咳嗽', 1.5988130411982144e-05], ['今日开始出现咳嗽', '今日开始', '出现咳嗽', 0.0001467351430667645]]
今日开始出现发热	[['今日开始出现发热', '今日开始出现', '发热', 1.0279458245734472e-05], ['今日开始出现发热', '今日', '开始出现发热', 0.000102963559853165], ['今日开始出现发热', '今日开始', '出现发热', 0.00022294382784859206]]
今日开始出现	[['今日开始出现', '今日', '开始出现', 1.107407448422498e-05], ['今日开始出现', '今日开始', '出现', 6.353856879373793e-05], ['今日开始出现', '今', '日开始出现', 0.00041104805836882427]]
今日开始	[['今日开始', '今日', '开始', 7.013459874056167e-06], ['今日开始', '今', '日开始', 0.0005366460762037429]]
今日外院	[['今日外院', '今日', '外院', 4.927706601983618e-07]]
今日加重	[['今日加重', '今日', '加重', 1.7477838101287568e-06]]
今日加剧	[['今日加剧', '今日', '加剧', 2.087887538025652e-06]]
今日到我院就诊	[['今日到我院就诊', '今日', '到我院就诊', 0.00015787428349363646], ['今日到我院就诊', '今日到我院', '就诊', 0.0033462033462033462]]
今日到我院	[['今日到我院', '今日', '到我院', 6.053687560536875e-05]]
今日出血	[['今日出血', '今日', '出血', 4.557095853954192e-07]]
今日出现阴道流血	[['今日出现阴道流血', '今日', '出现阴道流血', 1.1708230886313078e-05], ['今日出现阴道流血', '今日出现', '阴道流血', 2.8499772001823985e-05], ['今日出现阴道流血', '今', '日出现阴道流血', 0.00016963888123157827]]
今日出现阴道少量	[['今日出现阴道少量', '今日', '出现阴道少量', 6.341958396752917e-05], ['今日出现阴道少量', '今日出现', '阴道少量', 0.00010405285885229697]]
今日出现腹痛	[['今日出现腹痛', '今日出现', '腹痛', 3.863500422702069e-06], ['今日出现腹痛', '今日', '出现腹痛', 9.848688333781002e-06]]
今日出现腹泻	[['今日出现腹泻', '今日出现', '腹泻', 2.8780652703340546e-06], ['今日出现腹泻', '今日', '出现腹泻', 2.989780387040661e-05]]
