0	1	2
胃纳差	9389	[['胃', '纳差', 62.5], ['胃纳', '差', 1707.37]]
无气喘	15155	[['无', '气喘', 0.43], ['无气', '喘', 19392.19]]
无气喘	15155	[['无', '气喘', 0.43], ['无气', '喘', 19392.19]]
胃纳可	9148	[['胃纳', '可', 473.06], ['胃', '纳可', 886.73]]
胃纳可	9148	[['胃纳', '可', 473.06], ['胃', '纳可', 886.73]]
无耳鸣	8566	[['无', '耳鸣', 1.0], ['无耳', '鸣', 5290.4]]
无耳鸣	8566	[['无', '耳鸣', 1.0], ['无耳', '鸣', 5290.4]]
糖尿病	9574	-
等病史	1945	[['等', '病史', 0.87], ['等病', '史', 8.97]]
等病史	1945	[['等', '病史', 0.87], ['等病', '史', 8.97]]
始同居	259	[['始', '同居', 52.44]]
未避孕	676	[['未', '避孕', 21.81]]
能平卧	5809	[['能', '平卧', 5343.87], ['能平', '卧', 1804037.27]]
能平卧	5809	[['能', '平卧', 5343.87], ['能平', '卧', 1804037.27]]
牙曾有	6	[['牙', '曾有', 0.32], ['牙曾', '有', 0.82]]
牙曾有	6	[['牙', '曾有', 0.32], ['牙曾', '有', 0.82]]
高血压	12912	[['高', '血压', 435.77], ['高血', '压', 47470.59]]
高血压	12912	[['高', '血压', 435.77], ['高血', '压', 47470.59]]
高血脂	317	[['高', '血脂', 104.78], ['高血', '脂', 23054.55]]
高血脂	317	[['高', '血脂', 104.78], ['高血', '脂', 23054.55]]
后出现	2293	[['后', '出现', 0.81], ['后出', '现', 51.11]]
后出现	2293	[['后', '出现', 0.81], ['后出', '现', 51.11]]
上腹痛	2512	[['上', '腹痛', 3.92], ['上腹', '痛', 14.08]]
上腹痛	2512	[['上', '腹痛', 3.92], ['上腹', '痛', 14.08]]
伴恶心	10884	[['伴', '恶心', 1.12], ['伴恶', '心', 34895.8]]
伴恶心	10884	[['伴', '恶心', 1.12], ['伴恶', '心', 34895.8]]
无明显	10258	[['无', '明显', 0.3], ['无明', '显', 143188.16]]
无明显	10258	[['无', '明显', 0.3], ['无明', '显', 143188.16]]
跌倒致	9	[['跌倒', '致', 5.06]]
酗酒史	1294	[['酗酒', '史', 2019.04]]
后开始	79	[['后', '开始', 0.13]]
塞米松	163	-
后好转	284	[['后', '好转', 0.18]]
无头晕	7941	[['无', '头晕', 0.22], ['无头', '晕', 53655.41]]
无头晕	7941	[['无', '头晕', 0.22], ['无头', '晕', 53655.41]]
遗二便	1192	[['遗', '二便', 4203.7]]
未恢复	151	[['未', '恢复', 11.92]]
近两周	23	[['近', '两周', 20.78]]
进行性	142	[['进行', '性', 15.48]]
无返酸	1871	[['无', '返酸', 0.33]]
影响日	311	[['影响', '日', 30.04]]
无异常	11421	[['无', '异常', 2.28], ['无异', '常', 44735.61]]
无异常	11421	[['无', '异常', 2.28], ['无异', '常', 44735.61]]
其家人	47	[['其', '家人', 48.07]]
动过速	99	-
有头痛	9067	[['有', '头痛', 0.34], ['有头', '痛', 1033.95]]
有头痛	9067	[['有', '头痛', 0.34], ['有头', '痛', 1033.95]]
不成形	261	[['不', '成形', 15.64]]
氨基酸	24	[['氨基', '酸', 654.31]]
现停经	1233	[['现', '停经', 1.75]]
二便调	2514	[['二便', '调', 7729.2]]
曾发热	2036	[['曾', '发热', 1.0], ['曾发', '热', 8758.12]]
曾发热	2036	[['曾', '发热', 1.0], ['曾发', '热', 8758.12]]
遗大便	28	[['遗', '大便', 7.6]]
无头痛	18890	[['无', '头痛', 0.32], ['无头', '痛', 1106.17]]
无头痛	18890	[['无', '头痛', 0.32], ['无头', '痛', 1106.17]]
无呛咳	1535	[['无', '呛咳', 9.87]]
白兰地	18	-
进食过	7	[['进食', '过', 1.37]]
无口干	2262	[['无', '口干', 0.49], ['无口', '干', 4793.69]]
无口干	2262	[['无', '口干', 0.49], ['无口', '干', 4793.69]]
饥饿痛	279	[['饥饿', '痛', 41.69]]
无粘液	2273	[['无', '粘液', 0.62]]
大便干	1975	[['大便', '干', 18.93], ['大', '便干', 697.63]]
大便干	1975	[['大便', '干', 18.93], ['大', '便干', 697.63]]
小牛血	16	-
去蛋白	5	[['去', '蛋白', 12.85]]
胆结石	95	[['胆', '结石', 1006.57]]
心脏病	1222	[['心脏', '病', 180.64]]
宫外孕	974	[['宫外', '孕', 1432.56]]
量一般	619	[['量', '一般', 20.39]]
测体温	122	[['测', '体温', 45.71]]
后症状	538	[['后', '症状', 0.77]]
腹腔镜	316	[['腹腔', '镜', 12153.85]]
通液术	112	[['通液', '术', 157.98]]
宫肌瘤	212	[['宫', '肌瘤', 711.22], ['宫肌', '瘤', 19150.86]]
宫肌瘤	212	[['宫', '肌瘤', 711.22], ['宫肌', '瘤', 19150.86]]
皮炎平	246	[['皮炎', '平', 290.3]]
无抽搐	23830	[['无', '抽搐', 0.71]]
流鼻涕	9154	[['流', '鼻涕', 186.31], ['流鼻', '涕', 691.68]]
流鼻涕	9154	[['流', '鼻涕', 186.31], ['流鼻', '涕', 691.68]]
泡沫痰	78	[['泡沫', '痰', 4.26]]
中成药	164	-
黄白痰	898	[['黄', '白痰', 54.07], ['黄白', '痰', 189.03]]
黄白痰	898	[['黄', '白痰', 54.07], ['黄白', '痰', 189.03]]
感染史	63	[['感染', '史', 0.65]]
流清涕	9439	[['流清', '涕', 1332.75], ['流', '清涕', 1454.15]]
流清涕	9439	[['流清', '涕', 1332.75], ['流', '清涕', 1454.15]]
病后胃	330	[['病后', '胃', 261.54], ['病', '后胃', 1463.41]]
病后胃	330	[['病后', '胃', 261.54], ['病', '后胃', 1463.41]]
予治疗	21	[['予', '治疗', 0.11]]
又出现	28	[['又', '出现', 2.21]]
遇劳则	623	-
黛力新	26	-
无特殊	1762	[['无', '特殊', 8.76], ['无特', '殊', 181275.72]]
无特殊	1762	[['无', '特殊', 8.76], ['无特', '殊', 181275.72]]
色暗红	3130	[['色暗', '红', 2016.1], ['色', '暗红', 11534.92]]
色暗红	3130	[['色暗', '红', 2016.1], ['色', '暗红', 11534.92]]
量正常	2199	[['量', '正常', 11.31]]
无呕血	3699	[['无', '呕血', 8.02], ['无呕', '血', 632.88]]
无呕血	3699	[['无', '呕血', 8.02], ['无呕', '血', 632.88]]
感乏力	1650	[['感', '乏力', 2.86]]
咳黄痰	2658	[['咳', '黄痰', 32.52], ['咳黄', '痰', 233.13]]
咳黄痰	2658	[['咳', '黄痰', 32.52], ['咳黄', '痰', 233.13]]
小时前	8252	[['小时', '前', 16.49], ['小', '时前', 22042.95]]
小时前	8252	[['小时', '前', 16.49], ['小', '时前', 22042.95]]
头胀感	440	[['头胀', '感', 6.18], ['头', '胀感', 129.52]]
头胀感	440	[['头胀', '感', 6.18], ['头', '胀感', 129.52]]
下腹胀	202	[['下', '腹胀', 1.17], ['下腹', '胀', 27.75]]
下腹胀	202	[['下', '腹胀', 1.17], ['下腹', '胀', 27.75]]
分别行	9	[['分别', '行', 2.05]]
予降压	15	[['予', '降压', 6.53]]
量不多	599	[['量', '不多', 83.21], ['量不', '多', 309.89]]
量不多	599	[['量', '不多', 83.21], ['量不', '多', 309.89]]
尿毒症	203	-
维持性	41	[['维持', '性', 7.32]]
液透析	76	[['液', '透析', 215.76]]
重脘闷	31	[['重', '脘闷', 53.46]]
患者自	76	[['患者', '自', 0.22]]
休息后	262	[['休息', '后', 2.91]]
稍缓解	256	[['稍', '缓解', 5.07]]
持续性	1735	[['持续', '性', 18.62]]
无胸闷	19287	[['无', '胸闷', 0.37], ['无胸', '闷', 46120.18]]
无胸闷	19287	[['无', '胸闷', 0.37], ['无胸', '闷', 46120.18]]
无声嘶	3572	[['无', '声嘶', 0.49]]
在外院	459	[['在', '外院', 6.26], ['在外', '院', 455.13]]
在外院	459	[['在', '外院', 6.26], ['在外', '院', 455.13]]
近一周	463	[['近一', '周', 11.45], ['近', '一周', 36.9]]
近一周	463	[['近一', '周', 11.45], ['近', '一周', 36.9]]
颈背痛	49	[['颈', '背痛', 2.41], ['颈背', '痛', 6.85]]
颈背痛	49	[['颈', '背痛', 2.41], ['颈背', '痛', 6.85]]
夜间咳	238	[['夜间', '咳', 1.86], ['夜', '间咳', 1021.02]]
夜间咳	238	[['夜间', '咳', 1.86], ['夜', '间咳', 1021.02]]
无盗汗	2202	[['无', '盗汗', 1.2]]
无昏迷	3818	[['无', '昏迷', 4.28]]
败血症	37	-
色鲜红	2512	[['色', '鲜红', 5858.21], ['色鲜', '红', 36405.8]]
色鲜红	2512	[['色', '鲜红', 5858.21], ['色鲜', '红', 36405.8]]
无腹胀	5510	[['无', '腹胀', 0.26], ['无腹', '胀', 36441.8]]
无腹胀	5510	[['无', '腹胀', 0.26], ['无腹', '胀', 36441.8]]
则加重	226	[['则', '加重', 7.53]]
数月来	294	[['数月', '来', 25.57], ['数', '月来', 611.89]]
数月来	294	[['数月', '来', 25.57], ['数', '月来', 611.89]]
渐加重	408	[['渐', '加重', 15.25]]
工作时	243	[['工作', '时', 5.13], ['工', '作时', 26470.59]]
工作时	243	[['工作', '时', 5.13], ['工', '作时', 26470.59]]
右足跟	10	[['右', '足跟', 23.63], ['右足', '跟', 256.94]]
右足跟	10	[['右', '足跟', 23.63], ['右足', '跟', 256.94]]
伴咽痒	2093	[['伴', '咽痒', 0.5], ['伴咽', '痒', 105.93]]
伴咽痒	2093	[['伴', '咽痒', 0.5], ['伴咽', '痒', 105.93]]
预产期	654	[['预', '产期', 176756.76]]
下腹阵	856	[['下腹', '阵', 514.42]]
宫腔镜	358	[['宫腔', '镜', 2579.25]]
行清宫	26	[['行', '清宫', 0.63]]
年未孕	2860	[['年', '未孕', 38.73], ['年未', '孕', 21873.8]]
年未孕	2860	[['年', '未孕', 38.73], ['年未', '孕', 21873.8]]
数天前	932	[['数天', '前', 5.36], ['数', '天前', 150.18]]
数天前	932	[['数天', '前', 5.36], ['数', '天前', 150.18]]
外伤致	29	[['外伤', '致', 19.1]]
痰黄稠	929	[['痰', '黄稠', 56.57], ['痰黄', '稠', 235.61]]
痰黄稠	929	[['痰', '黄稠', 56.57], ['痰黄', '稠', 235.61]]
心绞痛	758	[['心', '绞痛', 35.32]]
脂肪肝	344	[['脂肪', '肝', 8875.13]]
喉际发	516	-
颈椎病	1503	[['颈椎', '病', 260.36]]
色暗淡	2013	[['色暗', '淡', 46597.22]]
慢阻肺	152	-
冠心病	6859	[['冠心', '病', 9505.27], ['冠', '心病', 131398.47]]
冠心病	6859	[['冠心', '病', 9505.27], ['冠', '心病', 131398.47]]
出冷汗	3606	[['出', '冷汗', 21.98], ['出冷', '汗', 63407.77]]
出冷汗	3606	[['出', '冷汗', 21.98], ['出冷', '汗', 63407.77]]
咯黄痰	3353	[['咯黄', '痰', 89.51], ['咯', '黄痰', 136.47]]
咯黄痰	3353	[['咯黄', '痰', 89.51], ['咯', '黄痰', 136.47]]
痰量多	285	[['痰', '量多', 0.64], ['痰量', '多', 282.6]]
痰量多	285	[['痰', '量多', 0.64], ['痰量', '多', 282.6]]
治疗中	131	[['治疗', '中', 0.79], ['治', '疗中', 11696.43]]
治疗中	131	[['治疗', '中', 0.79], ['治', '疗中', 11696.43]]
膜透析	27	[['膜', '透析', 442.26]]
行药流	45	[['行', '药流', 1.49]]
水烫伤	117	[['水', '烫伤', 95.71]]
易呛奶	45	[['易', '呛奶', 122.89]]
脑梗塞	1446	[['脑', '梗塞', 27915.06], ['脑梗', '塞', 44423.96]]
脑梗塞	1446	[['脑', '梗塞', 27915.06], ['脑梗', '塞', 44423.96]]
中带血	717	[['中', '带血', 114.74], ['中带', '血', 1451.65]]
中带血	717	[['中', '带血', 114.74], ['中带', '血', 1451.65]]
查空腹	26	[['查', '空腹', 2.75]]
咳白痰	2166	[['咳', '白痰', 32.63], ['咳白', '痰', 613.78]]
咳白痰	2166	[['咳', '白痰', 32.63], ['咳白', '痰', 613.78]]
感疲倦	101	[['感', '疲倦', 0.86]]
流黄涕	1525	[['流', '黄涕', 177.83], ['流黄', '涕', 577.46]]
流黄涕	1525	[['流', '黄涕', 177.83], ['流黄', '涕', 577.46]]
痒半年	35	[['痒', '半年', 0.16]]
餐辅食	35	[['餐', '辅食', 2641.51]]
粥为主	21	[['粥', '为主', 35.01]]
睡眠可	991	[['睡眠', '可', 67.45], ['睡', '眠可', 40482.03]]
睡眠可	991	[['睡眠', '可', 67.45], ['睡', '眠可', 40482.03]]
间咳嗽	2076	[['间', '咳嗽', 0.6], ['间咳', '嗽', 43160.08]]
间咳嗽	2076	[['间', '咳嗽', 0.6], ['间咳', '嗽', 43160.08]]
无异味	1089	[['无', '异味', 0.4], ['无异', '味', 72600.0]]
无异味	1089	[['无', '异味', 0.4], ['无异', '味', 72600.0]]
不慎将	48	[['不慎', '将', 524.02]]
异物感	373	[['异物', '感', 43.07]]
等症状	209	[['等', '症状', 0.42], ['等症', '状', 322.89]]
等症状	209	[['等', '症状', 0.42], ['等症', '状', 322.89]]
等不适	1720	[['等', '不适', 0.56]]
无黏液	109	[['无', '黏液', 1.94]]
始出现	166	[['始', '出现', 0.79]]
曾住院	6	[['曾', '住院', 0.55]]
活动后	1904	[['活动', '后', 5.44]]
在我院	479	[['在', '我院', 16.55], ['在我', '院', 791.6]]
在我院	479	[['在', '我院', 16.55], ['在我', '院', 791.6]]
分叉处	7	[['分叉', '处', 92.94]]
右冠脉	12	[['右', '冠脉', 19.28], ['右冠', '脉', 1215.81]]
右冠脉	12	[['右', '冠脉', 19.28], ['右冠', '脉', 1215.81]]
对角支	12	-
鲜红色	856	[['鲜红', '色', 1996.27], ['鲜', '红色', 41392.65]]
鲜红色	856	[['鲜红', '色', 1996.27], ['鲜', '红色', 41392.65]]
半天前	2652	[['半天', '前', 25.97], ['半', '天前', 261.44]]
半天前	2652	[['半天', '前', 25.97], ['半', '天前', 261.44]]
月经稀	431	[['月经', '稀', 22.66]]
吃奶可	469	[['吃奶', '可', 187.53]]
笑声大	13	[['笑声', '大', 19.13], ['笑', '声大', 14444.44]]
笑声大	13	[['笑声', '大', 19.13], ['笑', '声大', 14444.44]]
硫酸镁	16	-
无恶臭	307	[['无', '恶臭', 12.72], ['无恶', '臭', 4290.71]]
无恶臭	307	[['无', '恶臭', 12.72], ['无恶', '臭', 4290.71]]
晕厥感	21	[['晕厥', '感', 0.38]]
手足刺	20	[['手足', '刺', 20.8]]
意频数	21	[['意', '频数', 416.17]]
有恶梦	20	[['有恶', '梦', 15384.62]]
部不适	162	[['部', '不适', 1.13]]
外院行	191	[['外院', '行', 1.02], ['外', '院行', 461.35]]
外院行	191	[['外院', '行', 1.02], ['外', '院行', 461.35]]
痔疮史	23	[['痔疮', '史', 1.5]]
病程中	605	[['病程', '中', 1531.99]]
无视朦	196	[['无', '视朦', 0.37]]
阵发性	6306	[['阵发', '性', 217.0], ['阵', '发性', 10371.71]]
阵发性	6306	[['阵发', '性', 217.0], ['阵', '发性', 10371.71]]
量稍少	742	[['量稍', '少', 303.36], ['量', '稍少', 712.94]]
量稍少	742	[['量稍', '少', 303.36], ['量', '稍少', 712.94]]
白粘痰	247	[['白粘', '痰', 38.72], ['白', '粘痰', 187.56]]
白粘痰	247	[['白粘', '痰', 38.72], ['白', '粘痰', 187.56]]
痰黄白	121	[['痰黄', '白', 5.81], ['痰', '黄白', 25.47]]
痰黄白	121	[['痰黄', '白', 5.81], ['痰', '黄白', 25.47]]
打喷嚏	5005	[['打', '喷嚏', 447.34]]
外游史	684	[['外', '游史', 7343.0]]
染色体	310	[['染色', '体', 2779.77]]
近一年	316	[['近一', '年', 41.61], ['近', '一年', 44.26]]
近一年	316	[['近一', '年', 41.61], ['近', '一年', 44.26]]
衣原体	263	-
既往有	1915	[['既往', '有', 0.49], ['既', '往有', 709259.26]]
既往有	1915	[['既往', '有', 0.49], ['既', '往有', 709259.26]]
转季时	457	-
患者于	1310	[['患者', '于', 1.74], ['患', '者于', 4111.74]]
患者于	1310	[['患者', '于', 1.74], ['患', '者于', 4111.74]]
受凉后	119	[['受凉', '后', 3.87], ['受', '凉后', 7777.78]]
受凉后	119	[['受凉', '后', 3.87], ['受', '凉后', 7777.78]]
小柴胡	112	[['小', '柴胡', 261.78]]
后自觉	89	[['后', '自觉', 0.09], ['后自', '觉', 210.78]]
后自觉	89	[['后', '自觉', 0.09], ['后自', '觉', 210.78]]
小便黄	272	[['小便', '黄', 2.31]]
稀烂便	661	[['稀烂', '便', 96.34], ['稀', '烂便', 264.66]]
稀烂便	661	[['稀烂', '便', 96.34], ['稀', '烂便', 264.66]]
咽干燥	22	[['咽', '干燥', 13.12], ['咽干', '燥', 26.72]]
咽干燥	22	[['咽', '干燥', 13.12], ['咽干', '燥', 26.72]]
易入睡	6	[['易', '入睡', 5.1]]
胃炎史	255	[['胃炎', '史', 2.48], ['胃', '炎史', 55.71]]
胃炎史	255	[['胃炎', '史', 2.48], ['胃', '炎史', 55.71]]
三天前	203	[['三天', '前', 8.55], ['三', '天前', 64.19]]
三天前	203	[['三天', '前', 8.55], ['三', '天前', 64.19]]
眼眶痛	331	[['眼眶', '痛', 130.39]]
病以来	1369	[['病', '以来', 47.95]]
性交后	387	[['性交', '后', 20.13]]
胸骨后	472	[['胸骨', '后', 16.5], ['胸', '骨后', 4767.68]]
胸骨后	472	[['胸骨', '后', 16.5], ['胸', '骨后', 4767.68]]
与朋友	6	[['与', '朋友', 27.72]]
无遗大	188	[['无遗', '大', 166.02]]
无肢体	1027	[['无', '肢体', 0.65], ['无肢', '体', 8185.88]]
无肢体	1027	[['无', '肢体', 0.65], ['无肢', '体', 8185.88]]
肾结石	352	[['肾', '结石', 567.07]]
内分泌	411	[['内', '分泌', 228.13]]
月外院	53	[['月', '外院', 0.14]]
退烧药	49	[['退烧', '药', 126.86]]
数小时	256	[['数', '小时', 18.63], ['数小', '时', 383.07]]
数小时	256	[['数', '小时', 18.63], ['数小', '时', 383.07]]
气试验	92	[['气', '试验', 79.48]]
抗过敏	30	[['抗', '过敏', 6.21]]
物理降	28	[['物理', '降', 4117.65]]
稍改善	46	[['稍', '改善', 4.07]]
黄粘痰	152	[['黄粘', '痰', 139.98], ['黄', '粘痰', 180.49]]
黄粘痰	152	[['黄粘', '痰', 139.98], ['黄', '粘痰', 180.49]]
院就医	6	[['院', '就医', 8.5]]
遂来诊	1245	[['遂', '来诊', 209.17], ['遂来', '诊', 4580.57]]
遂来诊	1245	[['遂', '来诊', 209.17], ['遂来', '诊', 4580.57]]
月经量	1572	[['月经', '量', 7.15], ['月', '经量', 35.74]]
月经量	1572	[['月经', '量', 7.15], ['月', '经量', 35.74]]
众生丸	51	-
病理示	84	[['病理', '示', 26.22]]
患者诉	1701	[['患者', '诉', 2.76]]
未引起	19	[['未', '引起', 1.91]]
红蛋白	186	[['红', '蛋白', 63.18]]
科就诊	24	[['科', '就诊', 22.88]]
复查血	82	[['复查', '血', 0.44], ['复', '查血', 72.38]]
复查血	82	[['复查', '血', 0.44], ['复', '查血', 72.38]]
发作性	466	[['发作', '性', 2.3]]
前开始	87	[['前', '开始', 0.3]]
淡白斑	13	[['淡', '白斑', 207.27]]
淡红色	104	[['淡', '红色', 1728.72], ['淡红', '色', 2217.48]]
淡红色	104	[['淡', '红色', 1728.72], ['淡红', '色', 2217.48]]
来就诊	358	[['来', '就诊', 9.84]]
浑浊涕	12	[['浑浊', '涕', 18.18]]
在当地	94	[['在', '当地', 56.87]]
极重度	6	[['极重', '度', 32.7], ['极', '重度', 107.76]]
极重度	6	[['极重', '度', 32.7], ['极', '重度', 107.76]]
现仍有	160	[['现', '仍有', 0.81], ['现仍', '有', 0.87]]
现仍有	160	[['现', '仍有', 0.81], ['现仍', '有', 0.87]]
单活胎	1641	[['单', '活胎', 11303.21]]
易紧张	74	[['易', '紧张', 85.89]]
精神差	148	[['精神', '差', 3.02]]
曾服用	190	[['曾', '服用', 3.2], ['曾服', '用', 303.71]]
曾服用	190	[['曾', '服用', 3.2], ['曾服', '用', 303.71]]
水疱伴	181	[['水疱', '伴', 0.43]]
量增多	132	[['量', '增多', 2.92]]
流脓涕	832	[['流脓', '涕', 22.87], ['流', '脓涕', 106.43]]
流脓涕	832	[['流脓', '涕', 22.87], ['流', '脓涕', 106.43]]
宫腔内	129	[['宫腔', '内', 30.13], ['宫', '腔内', 6125.36]]
宫腔内	129	[['宫腔', '内', 30.13], ['宫', '腔内', 6125.36]]
回声区	224	[['回声', '区', 635.23]]
常嗳气	525	[['常', '嗳气', 2.25]]
少许痰	896	[['少许', '痰', 1.62]]
起发热	94	[['起', '发热', 0.02]]
到私人	9	[['到', '私人', 254.45]]
青霉素	837	[['青', '霉素', 12294.36]]
过敏史	690	[['过敏', '史', 4.21], ['过', '敏史', 5553.32]]
过敏史	690	[['过敏', '史', 4.21], ['过', '敏史', 5553.32]]
咯白痰	1125	[['咯', '白痰', 56.38], ['咯白', '痰', 552.57]]
咯白痰	1125	[['咯', '白痰', 56.38], ['咯白', '痰', 552.57]]
有胆汁	17	[['有', '胆汁', 1.16], ['有胆', '汁', 34000.0]]
有胆汁	17	[['有', '胆汁', 1.16], ['有胆', '汁', 34000.0]]
白内障	192	-
后出血	163	[['后', '出血', 0.12], ['后出', '血', 10.0]]
后出血	163	[['后', '出血', 0.12], ['后出', '血', 10.0]]
起床后	32	[['起床', '后', 2.39], ['起', '床后', 101.76]]
起床后	32	[['起床', '后', 2.39], ['起', '床后', 101.76]]
声重浊	88	[['声重', '浊', 10731.71]]
晨起咳	85	[['晨起', '咳', 1.57]]
色灰白	74	-
则憋减	78	-
大便溏	146	[['大', '便溏', 5.1], ['大便', '溏', 122.53]]
大便溏	146	[['大', '便溏', 5.1], ['大便', '溏', 122.53]]
易呕吐	354	[['易', '呕吐', 1.04]]
双上肢	268	[['双', '上肢', 226.73], ['双上', '肢', 3926.74]]
双上肢	268	[['双', '上肢', 226.73], ['双上', '肢', 3926.74]]
呈胀痛	322	[['呈', '胀痛', 11.29]]
予喂养	27	[['予', '喂养', 20.51]]
大便硬	161	[['大便', '硬', 12.81]]
不良孕	60	[['不良', '孕', 12.27]]
黄白色	843	[['黄', '白色', 107.02], ['黄白', '色', 7189.77]]
黄白色	843	[['黄', '白色', 107.02], ['黄白', '色', 7189.77]]
双下肢	558	[['双', '下肢', 227.22], ['双下', '肢', 13863.35]]
双下肢	558	[['双', '下肢', 227.22], ['双下', '肢', 13863.35]]
无浮肿	749	[['无', '浮肿', 1.03]]
阿斯美	100	-
氨茶碱	56	[['氨', '茶碱', 25454.55]]
沐舒坦	17	-
声嘎哑	110	-
痰白稀	56	[['痰', '白稀', 31.74], ['痰白', '稀', 44.62]]
痰白稀	56	[['痰', '白稀', 31.74], ['痰白', '稀', 44.62]]
不通畅	311	[['不', '通畅', 11.05], ['不通', '畅', 3771.53]]
不通畅	311	[['不', '通畅', 11.05], ['不通', '畅', 3771.53]]
腹疼痛	431	[['腹', '疼痛', 1.47], ['腹疼', '痛', 58.36]]
腹疼痛	431	[['腹', '疼痛', 1.47], ['腹疼', '痛', 58.36]]
病史同	22	[['病史', '同', 0.36]]
