	0
数月来左上后牙反复	6
无明显诱因出现右侧胸痛	6
未见明显变化	6
自服穿心莲	6
通液提示双侧输卵管通畅	6
既往高脂血症史	6
进食冷饮	6
四肢起风团样丘疹	6
诱因开始出现咳嗽	6
胚停清宫术	6
氯硝西泮	6
反复阴道分泌物多	6
无明显诱因下出现腹部不适	6
貌	6
无明显关联	6
晚起出现发热	6
喷雾剂	6
患者于昨晚出现	6
出现躯干	6
氨酚	6
出现头部	6
诊断考虑	6
他唑巴坦	6
觉四肢	6
抑郁病史	6
患者半天前开始出现左上腹痛	6
自行车撞倒	6
建议手术治疗	6
例	6
单车	6
能够	6
虾米	6
月来反复咳嗽	6
自服丹参滴丸	6
近事记忆	6
消炎处理	6
半月前起	6
自测体	6
今日症状反复	6
销售	6
反复咳嗽咯痰	6
患者自觉右下后牙疼痛	6
今日开始出现畏寒	6
右侧输卵管峡部梗阻	6
等对症处理后	6
曾服用避孕药	6
右足踝	6
治疗后出	6
始出现头痛	6
上午出现腹痛	6
口底	6
伴反复发热	6
天前病人	6
包装	6
间歇呛奶	6
天前感头晕	6
食用辣椒	6
行宫颈粘连及	6
患儿是	6
双眼屈光不	6
小水疱伴痒反复	6
左输卵管积液	6
左侧乳腺癌术后	6
血管硬化	6
柏油样大便	6
左侧输卵管切开取胚	6
治疗后效果不明显	6
下午出现右侧腰部疼痛	6
车辆	6
今早突然	6
指征	6
半天前出现腹泻	6
双相	6
慢性胃	6
双侧附睾	6
余天前	6
有肝炎	6
云吞	6
易打喷嚏	6
穿鞋	6
无向他处	6
抗子宫内膜抗体阴性	6
冰敷	6
发性震颤	6
缝合术后	6
脉滑数	6
患者要求取环	6
刺破后	6
又觉头痛	6
曾在私人	6
自诉已愈	6
浓烈酒味	6
食物后出现上腹痛	6
产后恢复	6
躺	6
伴颈部不适感	6
提示宫内孕	6
蚁	6
无明显诱因出现左髋部疼痛	6
出现右足部疼痛	6
患者昨晚饮酒	6
送急诊	6
对海鲜过敏	6
胆囊切除术史	6
呈稀烂便	6
半年前出现发作性	6
甘草	6
自述于半日前起	6
于社区医院	6
及背部	6
色鲜	6
健康孩子	6
外院检查性激素	6
发现左手	6
今日至	6
少许脓液	6
尖锐湿疣病史	6
不完全梗阻	6
密度低	6
头部起红斑	6
今晨起发热畏寒	6
阿咖	6
曾照片示	6
伴返酸嗳气	6
腰腿疼痛	6
氧化	6
有头孢菌素过敏史	6
办理	6
工具	6
男朋友	6
渐渐出现	6
百服宁过敏	6
绝对	6
呈牵拉样疼痛	6
周期长	6
治疗后痊愈	6
每次持续几秒钟	6
笑声	6
反复出现上腹部胀痛	6
焦虑障碍	6
瓣	6
伴嗳气泛酸	6
唯心悸	6
行走欠稳	6
年老肾亏	6
无名指外伤	6
早期唐氏筛查低风险	6
月剖宫产一子	6
既往有乙肝小三阳	6
至外院查	6
吃饭时	6
天前突感	6
干硬	6
时有声嘶	6
双侧乳腺囊性	6
瞳孔	6
小时前病人自测血压高	6
北京	6
浓稠	6
可闻及酒味	6
芽	6
间歇低热	6
宫腔镜及上环手术	6
患者诉双耳瘙痒	6
鸡蛋过敏	6
副中	6
双眼眼痒	6
呈茶色	6
拐	6
既往有甲减	6
觉双侧乳腺胀痛	6
抗菌	6
达到	6
服百服宁后	6
患者喝酒后出现头痛	6
钝缘	6
曾口服药物	6
头顶部及	6
左面部麻木感	6
功能康复	6
后牙酸软数周	6
自服西药	6
头孢类过敏史	6
行胚胎植入术	6
低氧血症	6
深黄	6
胃穿孔手术	6
中隔偏曲纠正	6
肢体活动尚好	6
溃疡面	6
经量如常	6
无胸翳	6
有低钾	6
双肘部	6
大便硬实	6
出现右上腹部隐痛	6
左下后牙修复	6
自服抗过敏药后	6
半天干净	6
预激综合症	6
胃镜提示慢性浅表性胃炎	6
后可减轻	6
头孢硫米	6
行宫腔镜粘连分离术	6
宫腔镜粘连分离	6
大便稀烂数天	6
病情危重	6
行宫腔镜检查提示宫腔粘连	6
回院行膀胱灌注化疗	6
接受封闭抗体	6
曾来我院治疗	6
自觉左上后牙咬物	6
捐	6
患者两月前起	6
萎缩性	6
呀	6
孕期在我院	6
晨轻幕重	6
艾司唑仑	6
今晨出现头晕	6
右下肢浮肿	6
黄绿涕	6
患者于今天前开始出现畏寒	6
质稍烂	6
左踝关节肿痛	6
双侧卵巢囊肿剥除术	6
抬腿	6
消积	6
右上后牙进食时	6
均见美兰液	6
吉西他滨	6
患者源于	6
月前突然	6
心瓣膜	6
疲劳时加剧	6
多种药仍然	6
无咽部疼痛	6
倒睫	6
年前觉头晕	6
益生菌	6
布洛芬缓释胶囊	6
接触油漆	6
右肘部撞伤	6
仍较多	6
阿托伐他汀钙	6
右下后牙咬硬物	6
殴打	6
刚诉	6
子宫颈癌术后	6
脂肪组织	6
偶伴打喷嚏	6
下牙烂	6
在省中医院	6
内膜增生	6
脑电图	6
下牙合	6
专科就诊	6
于我院产检	6
近日上呼吸道感染	6
患儿昨天前开始出现皮疹	6
自行涂擦炉甘石效不佳	6
腰椎片	6
肝炎等传染病史	6
铃	6
时有瘙痒	6
昨日上午出现	6
周前开始出现头晕	6
今日出现阴道少量	6
画	6
风湿性关节炎史	6
长期使用舒利迭治疗	6
但仍有恶心	6
糖耐量减低	6
系统性疾病	6
便秘与	6
次黄色水样便	6
自行口服药物	6
口唇糜烂	6
觉胎动较前减少	6
半年前曾	6
及阴道瘙痒	6
起伏	6
要求人流术	6
丈夫弱精	6
啶	6
餐后出现腹痛	6
近一年余	6
青绿色痰	6
质紊乱	6
患儿今天起咳嗽	6
柜	6
再通	6
子宫萎缩	6
果胶铋	6
觉症状加重	6
检发现	6
精神疲惫	6
球囊辅助通气	6
泛红	6
觉头顶部	6
肯	6
右侧甲状腺	6
念珠菌生长	6
萎缩性瘢痕	6
沐足	6
数分钟可缓解	6
伤风胶囊	6
天前出现头胀	6
及相关	6
指端	6
天前出现左颈枕部	6
甲羟孕酮	6
高级别	6
月份因	6
每年秋冬季节	6
韭菜	6
前牙撞伤	6
今天开始出现腹泻	6
曾在当地医院治疗	6
不易	6
腹部起皮疹伴痒数天	6
周前开始出现咳嗽咯黄痰	6
外院真菌镜检	6
予保胎治疗	6
宫内膜息肉	6
感染六项	6
本院精液分析	6
蚊子叮咬	6
服药后症状稍好转	6
为非天旋地转样	6
患儿凌晨起	6
无肢体乏力麻痹不适	6
鼻孔流血	6
进食时误咽	6
右侧面部疼痛	6
二楼感	6
双侧睾丸鞘膜	6
此次月经量少	6
逐渐增生	6
反应迟缓	6
疾	6
本次月经量正常	6
左侧下腹部	6
搐搦	6
但症状反复发作	6
无肢体乏力等不适	6
在我院行冠脉介入治疗	6
行瓣膜置换术	6
精浆锌	6
去年冬季	6
宫腔粘连在我院行宫腔镜下	6
复查宫腔镜提示宫腔形态正常	6
予芬吗通	6
右侧肾囊肿	6
湿水	6
米粉	6
扩宫	6
途	6
长期服用降压药治疗	6
左侧耳聋	6
无明显诱因觉胸痛	6
家属视病重送诊	6
头面部外伤	6
近日下腹痛	6
吉妮环	6
今日开始出现阴道流血	6
发现腹部包块	6
自测微量	6
前臂被开	6
吐胃内容物	6
一直未行	6
打喷嚏流涕	6
予以护肝	6
胰腺癌术后	6
我院行清宫术	6
以评论性	6
视病重来我院	6
无明显诱因出现左脚	6
为褐色烂便	6
阴道流液等不适	6
至今仍有	6
因受凉后出现咽痛等症状	6
外院衣原体	6
半月前开始阵发性咳嗽	6
右下后牙烂数年	6
无咽喉不适	6
心翳多年	6
喝酒后加重	6
吠声	6
红色痰	6
如蒙	6
自觉胎动消失	6
昨晚突发眩晕	6
左侧输卵管扭曲	6
近两日出现	6
既往月经拖尾	6
数周期	6
牙龋坏	6
右上肢红斑	6
无名指疼痛	6
中指及	6
于两周前	6
右侧单脐动脉	6
双膝部疼痛	6
感染及	6
食指肿痛	6
相对	6
报警后	6
剖宫产一	6
腰部酸	6
夫妇要求	6
减灶	6
右侧卵巢浆液	6
曾注射五联疫苗	6
营养支持治疗	6
吸氧后送我院急诊	6
腹阵发性疼痛	6
段时间	6
酯片	6
外院剖宫产	6
无排稀烂大便	6
患者平卧	6
左室收缩舒张功能	6
右下后牙牙龈	6
漂	6
精神疲乏	6
锋	6
妆	6
洗涤	6
服强的松	6
头孢类药物过敏史	6
左侧输卵管间质部梗阻	6
痞满	6
左侧额部	6
既往慢阻肺	6
現	6
顺产一孩子	6
患者于两年前	6
床上	6
有窒息	6
下午起出现	6
腥臭	6
状较前	6
数年前起	6
脐残端脱落	6
火龙果	6
左肘疼痛	6
磺胺类过敏史	6
慢性肾功能衰竭尿毒症	6
左上后牙龈肿痛	6
粟粒状	6
左踝疼痛	6
发现双眼睑浮肿	6
粉底	6
自诉男方	6
下肢麻木感	6
上述症状未见好转	6
祛痘	6
配偶精液分析	6
轻度弱精	6
小腿肌肉	6
发现念珠菌	6
前出现头痛	6
伴有轻微瘙痒	6
水疱破溃	6
曾在我院诊断	6
前牙龈肿痛	6
手臂	6
长期注射胰岛素	6
障	6
未送绒毛检查	6
肉眼血便	6
今早到	6
下唇红斑	6
不成形大便	6
回旋支中段	6
抠	6
左手被	6
未行相关	6
双下肢放射	6
小时前进食后出现腹痛	6
既往有胆囊结石	6
右膈	6
右侧乳腺癌术后	6
杜	6
窒息感	6
常规提示细菌感染	6
觉该牙疼痛	6
多年前曾	6
予以对症处理后	6
不慎跌倒致右手	6
既往有胆囊结石病史	6
转送	6
小时前上厕所	6
件	6
婚后工具避孕	6
其丈夫	6
患儿下午出现	6
少许黄	6
胎龄	6
食用柿子	6
量不足	6
酞	6
患者于两天	6
一直未予重视	6
患者于我科就诊	6
患者今晨出现	6
于当地门诊	6
到省中医院就诊	6
偶伴腰痛	6
饮酒及	6
再婚后	6
皮肤损伤	6
秋季	6
关系紧张	6
时前出现腹痛	6
无明显诱因出现双眼	6
昨晚起上腹胀闷不适	6
下颌双侧	6
婚后未避孕未孕	6
行右冠	6
尿病史	6
左下肺癌	6
并纵隔淋巴结	6
患者家中	6
解黄色稀烂水样便	6
食物后出现腹泻	6
楔状	6
夫妻双方染色体检查正常	6
日晒史	6
住院诊断	6
心衰竭	6
予安胎治疗后	6
但易反复发作	6
近曰	6
牙齿咬物	6
甲状腺素钠片	6
蝶	6
凶酒	6
去厕所	6
否认易心烦意乱	6
无咳嗽减轻	6
半天前饮	6
小时余前突然出现腹痛	6
反弹	6
百分	6
现颜色	6
中叶内侧段	6
非视物旋转感	6
前牙咬物不适	6
右下后牙牙龈反复肿痛	6
尿袋	6
以来反复出现腹痛	6
左附件囊肿	6
破伤风疫苗	6
正常参数	6
又再	6
当时没有	6
新生儿败血症	6
右颞侧	6
子宫瘢痕缺陷	6
两处	6
虎	6
纵隔多	6
型为	6
发现阴囊	6
左上后牙牙龈	6
病人自觉头	6
失去	6
右侧输卵管闭塞	6
针剌样	6
左侧肋部	6
受凉后出现畏寒	6
右下后牙咬物不适	6
一疣状	6
双上肢起淡红斑	6
双侧足部皮疹	6
左足底疼痛	6
但有鼻塞	6
右足起皮疹	6
离断	6
甲抗病史	6
感觉减退	6
今天起解黄稀烂大便	6
下腹部坠胀痛	6
与前男友同居	6
新生儿窒息	6
对阿莫西林	6
自服药后稍好转	6
有少量褐色	6
发现右下后牙反复肿痛	6
痿	6
无咽部异物感	6
不明昆虫咬	6
昨晚出现头晕	6
昨日出现咽痛	6
以搏动样	6
硬膜	6
眼睑下垂	6
藏	6
打电话给	6
改善脑循环	6
既往夏季	6
甲亢治疗	6
放弃此次妊娠	6
瘤手术史	6
以上楼时明显	6
后又发	6
摇头	6
胎引产一次	6
于外院就诊治疗	6
去势	6
暴	6
不举	6
老人痴呆	6
年顺产后	6
局部皮疹	6
患者十天前起	6
师	6
嘌呤	6
背部外伤	6
易心慌	6
气变	6
死亡原因	6
上午出现左侧腰部疼痛	6
待查	6
发现双眼	6
在外院就诊治疗	6
胰腺癌	6
后伸	6
行剖宫	6
遂今日来本院就诊	6
曾用激素	6
喷嚏流清涕	6
上午始出现发热	6
油后出现	6
十分钟前	6
左侧巨大	6
家属视病重呼车接回	6
躁狂	6
左侧肾积水	6
曾于私人	6
无口臭	6
左手指	6
不慎撞伤右眼	6
惠	6
捷	6
一个胚胎	6
腰部起皮疹伴痒数天	6
桔红	6
癌胚抗原升高	6
未能完全	6
无明显诱因出血	6
现双下肢水肿	6
咽癌行	6
无明显诱因出现阴道少许咖啡色分泌物	6
惊	6
但是仍有	6
乙状结肠癌	6
俱	6
自服退热药物后	6
我院宫腔镜检查提示宫颈内	6
喜咬	6
妻子的	6
亚临床甲减	6
压迫未能止血	6
膀胱灌注已	6
勒马回	6
排烂便每天	6
抵抗	6
在我院住院行	6
游玩后	6
不慎烫伤右	6
患者于昨晚开始出现腹胀	6
支梗塞灶	6
既往有痔疮病史	6
在外院行人流术	6
进食之胃内容物数次	6
刚才滴注	6
多处皮疹	6
宫颈炎治疗后复查	6
槟	6
左侧肾结石病史	6
双足皮疹伴瘙痒反复	6
唇部起	6
检查男方精液提示	6
考虑子宫肌瘤	6
服药后仍然	6
出现右膝关节	6
病程中没有	6
睾酮值较	6
头部沉重感	6
杂合	6
经治疗后仍有咳嗽	6
自行停用	6
余前出现	6
昨日早晨	6
背部皮	6
遵医嘱	6
术后至今未来	6
证明	6
三个	6
其父母	6
要去	6
兴奋交替	6
我院输卵管	6
一直偏高	6
五明显诱因	6
肿物多年	6
高密度	6
右侧足底丘疹	6
自行停服	6
心脏彩超提示	6
下楼梯明显	6
双髋关节	6
阳霉素	6
羊穿术后复查	6
此次月经干净后	6
酒楼	6
自行处理后	6
患者半天前开始出现左	6
少许淡黄色	6
中医院	6
氟沙星	6
容易啼哭	6
腰椎骨折	6
呼吸运动	6
卵磷脂	6
右侧膝部	6
拟妊娠	6
钝	6
白云区第二	6
无法行走	6
地屈孕酮后	6
出生后即发现左	6
诉右侧胸痛	6
胃内容物数次	6
呈间歇性隐痛	6
决定是否	6
满闷	6
既往月经规	6
半小时左右	6
液培养	6
目前几年	6
牙曾	6
现依然	6
至屈曲	6
因镶牙需要	6
化妆品接触史	6
城	6
小柴胡冲剂后	6
宫腔镜检查提示宫颈内	6
吞入	6
于我科拔牙	6
腰椎骨折术后	6
曾于我科就诊	6
状况	6
后症状未见改善	6
优泌乐	6
出现右耳	6
止血贴	6
起皮疹伴痒反复数月	6
间伴胸痛	6
致局部疼痛	6
有十二指肠溃疡	6
和脑梗塞	6
不慎摔倒倒在地上	6
昨晚起出现	6
孕酮来	6
外院静滴	6
宾	6
口唇水疱	6
诉双下肢	6
双下颌	6
择期	6
后出现面部皮疹	6
烤瓷冠	6
患者昨晚开始出现头痛	6
頬	6
主要为脐	6
圬	6
几丁糖	6
在外院予以药物治疗后	6
卧床休息后	6
现上腹痛	6
击打	6
左上肢体沉重	6
银杏	6
自诉仍有	6
面部红疹反复发作	6
呕吐奶	6
作任何处理	6
宫角处	6
上腹部持续性隐痛	6
涉水	6
亮丙瑞林	6
阴雨天	6
坠落	6
病情控制稳定	6
通水提示阻力	6
颈部淋巴结	6
已行相关优生检查	6
及中	6
随后再次	6
此后出现	6
后加剧	6
鞍状	6
异位妊娠在外院行	6
霉	6
妊娠合并子宫肌瘤	6
右侧宫角处	6
继有声唦	6
咳嗽剧烈时觉头痛	6
觉右上肢	6
患者家属于半小时前	6
遂再	6
屈曲位时	6
铍宝	6
患儿半小时前跌倒致头部受伤	6
现仍反复	6
出现腰骶	6
行走活动基本正常	6
较旁人苍白	6
四肢起皮疹伴痒十天	6
液浑浊	6
心脏瓣膜病病史	6
见皮肤红疹	6
病灶切除	6
予抗痨	6
雀	6
每年夏天	6
偶尔疼痛	6
自幼运动	6
既往支原体	6
黄丸	6
后未见	6
色深淡	6
奎	6
类风	6
头顶为主	6
晒	6
下午起上腹痛	6
我院行宫腔镜检查提示内膜	6
坑	6
他莫昔芬	6
予吸刮内膜	6
伴流涎	6
服消渴丸	6
院急诊	6
注射破伤风针	6
右拇指外伤	6
头孢美唑钠	6
行走过程中	6
左手麻木感	6
有咳嗽咯痰	6
慢肾衰史	6
左附件区	6
伴有颈	6
白酒后	6
交叉韧带	6
反复阴道分泌物增多	6
眼睛红	6
既往曾行阑尾切除术	6
查封闭抗体阴性	6
开始出现咽痒	6
皮鞋	6
加剧表现	6
锅	6
修整术	6
眼部不适感	6
冶游史	6
下唇肿物	6
彩超提示宫内妊娠	6
阿莫西林后	6
不能入眠	6
盏	6
一胎儿	6
夜间憋醒	6
当地医院治疗后仍然	6
大闸蟹	6
管阻塞	6
因唐氏筛查临界风险	6
一直淋漓	6
患者家属表示	6
外院精液检查	6
脑转移瘤	6
诉左耳	6
服用达英及	6
曾行宫颈微波治疗	6
左面颊麻木感	6
剧烈运动	6
小时前觉脐上方阵发性绞痛	6
铅笔	6
急性肾功能衰竭	6
伴有四肢麻木	6
患者昨晚出现发热	6
有流清水	6
治疗仍	6
混合性包块	6
患者半小时前感头晕	6
昨晚又起咳嗽	6
术程	6
血压药	6
过度担心	6
纷	6
月外院检查提示	6
无明显诱因下躯干及四肢	6
末梢	6
顺产一婴孩	6
天前起出现左侧肢体乏力	6
行相关	6
膀胱灌注后	6
肌瘤电切术	6
后自行脱落	6
三倍体	6
食欲较差	6
曾到中医科就诊	6
以早醒为	6
超声提示胚胎停育	6
目的	6
窄	6
至我科	6
今日看结果	6
继有咳嗽咯痰	6
僵	6
自述于数天前起	6
两个胚胎	6
耳道	6
出现右足	6
诉服用	6
患者缘于半年前	6
患者半月前出现咳嗽	6
黑毛痣	6
子宫内膜回声尚均匀	6
无伴头痛及全身肌肉酸痛	6
行药物治疗后症状好转	6
双氯芬酸钠	6
火锅	6
不慎扭伤左脚	6
有膀胱癌病史	6
出现上述症状加重	6
撞伤嘴唇	6
左臀部肿物	6
人民医院住院治疗	6
不慎被金属	6
有排黄色水样便	6
多西环素治疗后复查	6
腰痠坠痛	6
米高处坠落	6
病人诉	6
点突变	6
中药西药	6
长效	6
全身皮肤痒反复多年	6
十余日	6
四肢麻木乏力	6
到外	6
无明显诱因开始出现咽部不适	6
有咳白色痰	6
右侧卵巢低回声区	6
曾行输卵管通水	6
小时前开始出现发热畏寒	6
宫腔混合回声	6
子宫肌瘤切除	6
无厌油腻感	6
夜眠	6
自觉心跳较快	6
越	6
少许白色	6
大腿红肿	6
发现颈部肿块	6
黄体功能	6
多种药物过敏	6
憋	6
孙	6
左下肢浮肿	6
及睡	6
患儿为足月剖宫产娩出	6
活动后出现左	6
测排卵指导同房	6
反复出现上腹胀痛	6
移植肾功能延迟恢复	6
大腿根部疼痛	6
